0.1351,291,98.95
0.5709,293,98.95
1.005,295,98.95
1.437,297,98.95
1.867,299,98.95
2.295,301,98.95
2.721,303,98.95
3.145,305,98.95
3.568,307,98.95
3.988,309,98.95
4.407,311,98.95
4.824,313,98.95
5.239,315,98.95
5.652,317,98.95
6.064,319,98.95
6.473,321,98.95
6.881,323,98.95
7.287,325,98.95
7.691,327,98.95
8.094,329,98.95
8.494,331,98.95
8.893,333,98.95
9.29,335,98.95
9.686,337,98.95
10.08,339,98.95
10.47,341,98.96
10.86,343,98.96
11.25,345,98.96
11.64,347,98.96
12.02,349,98.96
12.41,351,98.96
12.79,353,98.96
13.17,355,98.96
13.55,357,98.96
13.92,359,98.96
14.3,361,98.96
14.67,363,98.96
15.04,365,98.96
15.41,367,98.96
15.78,369,98.96
16.15,371,98.96
16.51,373,98.96
16.88,375,98.96
17.24,377,98.96
17.6,379,98.96
17.96,381,98.96
18.31,383,98.96
18.67,385,98.96
19.02,387,98.96
19.38,389,98.96
19.73,391,98.96
20.08,393,98.96
20.42,395,98.96
20.77,397,98.96
21.12,399,98.96
21.46,401,98.96
21.8,403,98.96
22.14,405,98.96
22.48,407,98.96
22.82,409,98.96
23.15,411,98.96
23.49,413,98.96
23.82,415,98.96
24.15,417,98.96
24.48,419,98.96
24.81,421,98.96
25.14,423,98.96
25.46,425,98.96
25.79,427,98.96
26.11,429,98.96
26.43,431,98.96
26.75,433,98.96
27.07,435,98.96
27.38,437,98.96
27.7,439,98.96
28.01,441,98.96
28.33,443,98.96
28.64,445,98.96
28.95,447,98.96
29.26,449,98.96
29.57,451,98.96
29.87,453,98.96
30.18,455,98.97
30.48,457,98.97
30.78,459,98.97
31.08,461,98.97
31.38,463,98.97
31.68,465,98.97
31.98,467,98.97
32.27,469,98.97
32.57,471,98.97
32.86,473,98.97
33.15,475,98.97
33.44,477,98.97
33.73,479,98.97
34.02,481,98.97
34.3,483,98.97
34.59,485,98.97
34.87,487,98.97
35.15,489,98.97
35.44,491,98.97
35.72,493,98.97
36,495,98.97
36.27,497,98.97
36.55,499,98.97
36.82,501,98.97
37.1,503,98.97
37.37,505,98.97
37.64,507,98.97
37.91,509,98.97
38.18,511,98.97
38.45,513,98.97
38.72,515,98.97
38.98,517,98.97
39.25,519,98.97
39.51,521,98.97
39.77,523,98.97
40.03,525,98.97
40.29,527,98.97
40.55,529,98.97
40.81,531,98.97
41.07,533,98.97
41.32,535,98.97
41.58,537,98.97
41.83,539,98.97
42.08,541,98.97
42.33,543,98.97
42.58,545,98.97
42.83,547,98.97
43.08,549,98.97
43.33,551,98.97
43.57,553,98.97
43.81,555,98.97
44.06,557,98.97
44.3,559,98.97
44.54,561,98.97
44.78,563,98.97
45.02,565,98.97
45.26,567,98.97
45.49,569,98.97
45.73,571,98.97
45.97,573,98.97
46.2,575,98.97
46.43,577,98.97
46.66,579,98.97
46.89,581,98.97
47.12,583,98.97
47.35,585,98.97
47.58,587,98.97
47.81,589,98.97
48.03,591,98.97
48.26,593,98.97
48.48,595,98.97
48.7,597,98.97
48.93,599,98.97
49.15,601,98.97
49.37,603,98.97
49.58,605,98.97
49.8,607,98.98
50.02,609,98.98
50.23,611,98.98
50.45,613,98.98
50.66,615,98.98
50.88,617,98.98
51.09,619,98.98
51.3,621,98.98
51.51,623,98.98
51.72,625,98.98
51.93,627,98.98
52.14,629,98.98
52.34,631,98.98
52.55,633,98.98
52.75,635,98.98
52.96,637,98.98
53.16,639,98.98
53.36,641,98.98
53.56,643,98.98
53.76,645,98.98
53.96,647,98.98
54.16,649,98.98
54.36,651,98.98
54.55,653,98.98
54.75,655,98.98
54.95,657,98.98
55.14,659,98.98
55.33,661,98.98
55.53,663,98.98
55.72,665,98.98
55.91,667,98.98
56.1,669,98.98
56.29,671,98.98
56.48,673,98.98
56.66,675,98.98
56.85,677,98.98
57.03,679,98.98
57.22,681,98.98
57.4,683,98.98
57.59,685,98.98
57.77,687,98.98
57.95,689,98.98
58.13,691,98.98
58.31,693,98.98
58.49,695,98.98
58.67,697,98.98
58.85,699,98.98
59.03,701,98.98
59.2,703,98.98
59.38,705,98.98
59.55,707,98.98
59.73,709,98.98
59.9,711,98.98
60.07,713,98.98
60.24,715,98.98
60.41,717,98.98
60.58,719,98.98
60.75,721,98.98
60.92,723,98.98
61.09,725,98.98
61.26,727,98.98
61.42,729,98.98
61.59,731,98.98
61.75,733,98.98
61.92,735,98.98
62.08,737,98.98
62.24,739,98.98
62.41,741,98.98
62.57,743,98.98
62.73,745,98.98
62.89,747,98.98
63.05,749,98.98
63.2,751,98.98
63.36,753,98.98
63.52,755,98.98
63.68,757,98.98
63.83,759,98.98
63.99,761,98.98
64.14,763,98.98
64.29,765,98.98
64.45,767,98.98
64.6,769,98.98
64.75,771,98.98
64.9,773,98.98
65.05,775,98.98
65.2,777,98.98
65.35,779,98.98
65.5,781,98.98
65.65,783,98.98
65.79,785,98.98
65.94,787,98.98
66.09,789,98.98
66.23,791,98.98
66.38,793,98.98
66.52,795,98.98
66.66,797,98.98
66.81,799,98.98
66.95,801,98.98
67.09,803,98.98
67.23,805,98.98
67.37,807,98.98
67.51,809,98.98
67.65,811,98.98
67.79,813,98.98
67.92,815,98.98
68.06,817,98.98
68.2,819,98.98
68.33,821,98.98
68.47,823,98.98
68.6,825,98.98
68.74,827,98.98
68.87,829,98.98
69,831,98.98
69.13,833,98.98
69.27,835,98.98
69.4,837,98.98
69.53,839,98.99
69.66,841,98.99
69.79,843,98.99
69.92,845,98.99
70.04,847,98.99
70.17,849,98.99
70.3,851,98.99
70.42,853,98.99
70.55,855,98.99
70.68,857,98.99
70.8,859,98.99
70.92,861,98.99
71.05,863,98.99
71.17,865,98.99
71.29,867,98.99
71.42,869,98.99
71.54,871,98.99
71.66,873,98.99
71.78,875,98.99
71.9,877,98.99
72.02,879,98.99
72.14,881,98.99
72.26,883,98.99
72.37,885,98.99
72.49,887,98.99
72.61,889,98.99
72.72,891,98.99
72.84,893,98.99
72.96,895,98.99
73.07,897,98.99
73.19,899,98.99
73.3,901,98.99
73.41,903,98.99
73.52,905,98.99
73.64,907,98.99
73.75,909,98.99
73.86,911,98.99
73.97,913,98.99
74.08,915,98.99
74.19,917,98.99
74.3,919,98.99
74.41,921,98.99
74.52,923,98.99
74.63,925,98.99
74.73,927,98.99
74.84,929,98.99
74.95,931,98.99
75.05,933,98.99
75.16,935,98.99
75.26,937,98.99
75.37,939,98.99
75.47,941,98.99
75.58,943,98.99
75.68,945,98.99
75.78,947,98.99
75.88,949,98.99
75.99,951,98.99
76.09,953,98.99
76.19,955,98.99
76.29,957,98.99
76.39,959,98.99
76.49,961,98.99
76.59,963,98.99
76.69,965,98.99
76.78,967,98.99
76.88,969,98.99
76.98,971,98.99
77.08,973,98.99
77.17,975,98.99
77.27,977,98.99
77.37,979,98.99
77.46,981,98.99
77.56,983,98.99
77.65,985,98.99
77.74,987,98.99
77.84,989,98.99
77.93,991,98.99
78.02,993,98.99
78.12,995,98.99
78.21,997,98.99
78.3,999,98.99
78.39,1001,98.99
78.48,1003,98.99
78.57,1005,98.99
78.66,1007,98.99
78.75,1009,98.99
78.84,1011,98.99
78.93,1013,98.99
79.02,1015,98.99
79.11,1017,98.99
79.2,1019,98.99
79.28,1021,98.99
79.37,1023,98.99
79.46,1025,98.99
79.54,1027,98.99
79.63,1029,98.99
79.71,1031,98.99
79.8,1033,98.99
79.88,1035,98.99
79.97,1037,98.99
80.05,1039,98.99
80.13,1041,98.99
80.22,1043,98.99
80.3,1045,98.99
80.38,1047,98.99
80.46,1049,98.99
80.55,1051,98.99
80.63,1053,98.99
80.71,1055,98.99
80.79,1057,98.99
80.87,1059,98.99
80.95,1061,98.99
81.03,1063,98.99
81.11,1065,98.99
81.19,1067,98.99
81.27,1069,98.99
81.34,1071,98.99
81.42,1073,98.99
81.5,1075,98.99
81.58,1077,98.99
81.65,1079,98.99
81.73,1081,98.99
81.81,1083,98.99
81.88,1085,98.99
81.96,1087,98.99
82.03,1089,98.99
82.11,1091,98.99
82.18,1093,98.99
82.26,1095,98.99
82.33,1097,98.99
82.4,1099,98.99
82.48,1101,98.99
82.55,1103,98.99
82.62,1105,98.99
82.69,1107,98.99
82.77,1109,98.99
82.84,1111,98.99
82.91,1113,98.99
82.98,1115,98.99
83.05,1117,98.99
83.12,1119,98.99
83.19,1121,98.99
83.26,1123,98.99
83.33,1125,98.99
83.4,1127,98.99
83.47,1129,98.99
83.54,1131,98.99
83.6,1133,98.99
83.67,1135,98.99
83.74,1137,98.99
83.81,1139,98.99
83.87,1141,98.99
83.94,1143,98.99
84.01,1145,98.99
84.07,1147,98.99
84.14,1149,98.99
84.2,1151,98.99
84.27,1153,98.99
84.33,1155,98.99
84.4,1157,98.99
84.46,1159,98.99
84.53,1161,98.99
84.59,1163,98.99
84.65,1165,98.99
84.72,1167,98.99
84.78,1169,98.99
84.84,1171,98.99
84.91,1173,98.99
84.97,1175,98.99
85.03,1177,98.99
85.09,1179,98.99
85.15,1181,98.99
85.21,1183,98.99
85.27,1185,98.99
85.33,1187,98.99
85.39,1189,98.99
85.45,1191,98.99
85.51,1193,98.99
85.57,1195,98.99
85.63,1197,98.99
85.69,1199,98.99
85.75,1201,98.99
85.81,1203,98.99
85.87,1205,98.99
85.92,1207,98.99
85.98,1209,98.99
86.04,1211,98.99
86.1,1213,98.99
86.15,1215,98.99
86.21,1217,98.99
86.27,1219,98.99
86.32,1221,98.99
86.38,1223,98.99
86.43,1225,98.99
86.49,1227,98.99
86.54,1229,98.99
86.6,1231,98.99
86.65,1233,98.99
86.71,1235,98.99
86.76,1237,98.99
86.82,1239,98.99
86.87,1241,98.99
86.92,1243,98.99
86.98,1245,98.99
87.03,1247,98.99
87.08,1249,98.99
87.14,1251,98.99
87.19,1253,98.99
87.24,1255,98.99
87.29,1257,98.99
87.34,1259,98.99
87.39,1261,98.99
87.45,1263,98.99
87.5,1265,98.99
87.55,1267,98.99
87.6,1269,98.99
87.65,1271,98.99
87.7,1273,98.99
87.75,1275,98.99
87.8,1277,98.99
87.85,1279,98.99
87.9,1281,98.99
87.95,1283,98.99
87.99,1285,98.99
88.04,1287,98.99
88.09,1289,98.99
88.14,1291,98.99
88.19,1293,98.99
88.23,1295,98.99
88.28,1297,98.99
88.33,1299,98.99
88.38,1301,98.99
88.42,1303,98.99
88.47,1305,98.99
88.52,1307,98.99
88.56,1309,98.99
88.61,1311,98.99
88.65,1313,98.99
88.7,1315,98.99
88.74,1317,98.99
88.79,1319,98.99
88.84,1321,98.99
88.88,1323,98.99
88.92,1325,98.99
88.97,1327,98.99
89.01,1329,98.99
89.06,1331,98.99
89.1,1333,98.99
89.14,1335,99
89.19,1337,99
89.23,1339,99
89.27,1341,99
89.32,1343,99
89.36,1345,99
89.4,1347,99
89.44,1349,99
89.49,1351,99
89.53,1353,99
89.57,1355,99
89.61,1357,99
89.65,1359,99
89.69,1361,99
89.74,1363,99
89.78,1365,99
89.82,1367,99
89.86,1369,99
89.9,1371,99
89.94,1373,99
89.98,1375,99
90.02,1377,99
90.06,1379,99
90.1,1381,99
90.14,1383,99
90.17,1385,99
90.21,1387,99
90.25,1389,99
90.29,1391,99
90.33,1393,99
90.37,1395,99
90.41,1397,99
90.44,1399,99
90.48,1401,99
90.52,1403,99
90.56,1405,99
90.59,1407,99
90.63,1409,99
90.67,1411,99
90.7,1413,99
90.74,1415,99
90.78,1417,99
90.81,1419,99
90.85,1421,99
90.89,1423,99
90.92,1425,99
90.96,1427,99
90.99,1429,99
91.03,1431,99
91.06,1433,99
91.1,1435,99
91.13,1437,99
91.17,1439,99
91.2,1441,99
91.24,1443,99
91.27,1445,99
91.3,1447,99
91.34,1449,99
91.37,1451,99
91.41,1453,99
91.44,1455,99
91.47,1457,99
91.51,1459,99
91.54,1461,99
91.57,1463,99
91.6,1465,99
91.64,1467,99
91.67,1469,99
91.7,1471,99
91.73,1473,99
91.77,1475,99
91.8,1477,99
91.83,1479,99
91.86,1481,99
91.89,1483,99
91.92,1485,99
91.95,1487,99
91.99,1489,99
92.02,1491,99
92.05,1493,99
92.08,1495,99
92.11,1497,99
92.14,1499,99
92.17,1501,99
92.2,1503,99
92.23,1505,99
92.26,1507,99
92.29,1509,99
92.32,1511,99
92.35,1513,99
92.38,1515,99
92.41,1517,99
92.44,1519,99
92.46,1521,99
92.49,1523,99
92.52,1525,99
92.55,1527,99
92.58,1529,99
92.61,1531,99
92.64,1533,99
92.66,1535,99
92.69,1537,99
92.72,1539,99
92.75,1541,99
92.77,1543,99
92.8,1545,99
92.83,1547,99
92.86,1549,99
92.88,1551,99
92.91,1553,99
92.94,1555,99
92.96,1557,99
92.99,1559,99
93.02,1561,99
93.04,1563,99
93.07,1565,99
93.1,1567,99
93.12,1569,99
93.15,1571,99
93.17,1573,99
93.2,1575,99
93.22,1577,99
93.25,1579,99
93.28,1581,99
93.3,1583,99
93.33,1585,99
93.35,1587,99
93.38,1589,99
93.4,1591,99
93.43,1593,99
93.45,1595,99
93.47,1597,99
93.5,1599,99
93.52,1601,99
93.55,1603,99
93.57,1605,99
93.6,1607,99
93.62,1609,99
93.64,1611,99
93.67,1613,99
93.69,1615,99
93.71,1617,99
93.74,1619,99
93.76,1621,99
93.78,1623,99
93.81,1625,99
93.83,1627,99
93.85,1629,99
93.87,1631,99
93.9,1633,99
93.92,1635,99
93.94,1637,99
93.96,1639,99
93.99,1641,99
94.01,1643,99
94.03,1645,99
94.05,1647,99
94.07,1649,99
94.1,1651,99
94.12,1653,99
94.14,1655,99
94.16,1657,99
94.18,1659,99
94.2,1661,99
94.22,1663,99
94.24,1665,99
94.27,1667,99
94.29,1669,99
94.31,1671,99
94.33,1673,99
94.35,1675,99
94.37,1677,99
94.39,1679,99
94.41,1681,99
94.43,1683,99
94.45,1685,99
94.47,1687,99
94.49,1689,99
94.51,1691,99
94.53,1693,99
94.55,1695,99
94.57,1697,99
94.59,1699,99
94.61,1701,99
94.63,1703,99
94.65,1705,99
94.67,1707,99
94.69,1709,99
94.7,1711,99
94.72,1713,99
94.74,1715,99
94.76,1717,99
94.78,1719,99
94.8,1721,99
94.82,1723,99
94.84,1725,99
94.85,1727,99
94.87,1729,99
94.89,1731,99
94.91,1733,99
94.93,1735,99
94.94,1737,99
94.96,1739,99
94.98,1741,99
95,1743,99
95.02,1745,99
95.03,1747,99
95.05,1749,99
95.07,1751,99
95.08,1753,99
95.1,1755,99
95.12,1757,99
95.14,1759,99
95.15,1761,99
95.17,1763,99
95.19,1765,99
95.2,1767,99
95.22,1769,99
95.24,1771,99
95.25,1773,99
95.27,1775,99
95.29,1777,99
95.3,1779,99
95.32,1781,99
95.34,1783,99
95.35,1785,99
95.37,1787,99
95.38,1789,99
95.4,1791,99
95.42,1793,99
95.43,1795,99
95.45,1797,99
95.46,1799,99
95.48,1801,99
95.49,1803,99
95.51,1805,99
95.53,1807,99
95.54,1809,99
95.56,1811,99
95.57,1813,99
95.59,1815,99
95.6,1817,99
95.62,1819,99
95.63,1821,99
95.65,1823,99
95.66,1825,99
95.68,1827,99
95.69,1829,99
95.7,1831,99
95.72,1833,99
95.73,1835,99
95.75,1837,99
95.76,1839,99
95.78,1841,99
95.79,1843,99
95.8,1845,99
95.82,1847,99
95.83,1849,99
95.85,1851,99
95.86,1853,99
95.87,1855,99
95.89,1857,99
95.9,1859,99
95.92,1861,99
95.93,1863,99
95.94,1865,99
95.96,1867,99
95.97,1869,99
95.98,1871,99
96,1873,99
96.01,1875,99
96.02,1877,99
96.04,1879,99
96.05,1881,99
96.06,1883,99
96.07,1885,99
96.09,1887,99
96.1,1889,99
96.11,1891,99
96.13,1893,99
96.14,1895,99
96.15,1897,99
96.16,1899,99
96.18,1901,99
96.19,1903,99
96.2,1905,99
96.21,1907,99
96.23,1909,99
96.24,1911,99
96.25,1913,99
96.26,1915,99
96.27,1917,99
96.29,1919,99
96.3,1921,99
96.31,1923,99
96.32,1925,99
96.33,1927,99
96.35,1929,99
96.36,1931,99
96.37,1933,99
96.38,1935,99
96.39,1937,99
96.4,1939,99
96.42,1941,99
96.43,1943,99
96.44,1945,99
96.45,1947,99
96.46,1949,99
96.47,1951,99
96.48,1953,99
96.49,1955,99
96.5,1957,99
96.52,1959,99
96.53,1961,99
96.54,1963,99
96.55,1965,99
96.56,1967,99
96.57,1969,99
96.58,1971,99
96.59,1973,99
96.6,1975,99
96.61,1977,99
96.62,1979,99
96.63,1981,99
96.64,1983,99
96.65,1985,99
96.66,1987,99
96.68,1989,99
96.69,1991,99
96.7,1993,99
96.71,1995,99
96.72,1997,99
96.73,1999,99
